GeoType,GEOID,GeoName,County,State
County,40029,"Coal County, Oklahoma",Coal County,Oklahoma
County,40031,"Comanche County, Oklahoma",Comanche County,Oklahoma
County,40033,"Cotton County, Oklahoma",Cotton County,Oklahoma
County,40035,"Craig County, Oklahoma",Craig County,Oklahoma
County,40037,"Creek County, Oklahoma",Creek County,Oklahoma
County,40039,"Custer County, Oklahoma",Custer County,Oklahoma
County,40041,"Delaware County, Oklahoma",Delaware County,Oklahoma
County,40043,"Dewey County, Oklahoma",Dewey County,Oklahoma
County,40045,"Ellis County, Oklahoma",Ellis County,Oklahoma
County,40047,"Garfield County, Oklahoma",Garfield County,Oklahoma
County,40049,"Garvin County, Oklahoma",Garvin County,Oklahoma
County,40051,"Grady County, Oklahoma",Grady County,Oklahoma
County,40053,"Grant County, Oklahoma",Grant County,Oklahoma
County,40055,"Greer County, Oklahoma",Greer County,Oklahoma
County,40057,"Harmon County, Oklahoma",Harmon County,Oklahoma
County,40059,"Harper County, Oklahoma",Harper County,Oklahoma
County,40061,"Haskell County, Oklahoma",Haskell County,Oklahoma
County,40063,"Hughes County, Oklahoma",Hughes County,Oklahoma
County,40065,"Jackson County, Oklahoma",Jackson County,Oklahoma
County,40067,"Jefferson County, Oklahoma",Jefferson County,Oklahoma
County,40069,"Johnston County, Oklahoma",Johnston County,Oklahoma
County,40071,"Kay County, Oklahoma",Kay County,Oklahoma
County,40073,"Kingfisher County, Oklahoma",Kingfisher County,Oklahoma
County,40075,"Kiowa County, Oklahoma",Kiowa County,Oklahoma
County,40077,"Latimer County, Oklahoma",Latimer County,Oklahoma
County,40079,"Le Flore County, Oklahoma",Le Flore County,Oklahoma
County,40081,"Lincoln County, Oklahoma",Lincoln County,Oklahoma
County,40083,"Logan County, Oklahoma",Logan County,Oklahoma
County,40085,"Love County, Oklahoma",Love County,Oklahoma
County,40087,"McClain County, Oklahoma",McClain County,Oklahoma
County,40089,"McCurtain County, Oklahoma",McCurtain County,Oklahoma
County,40091,"McIntosh County, Oklahoma",McIntosh County,Oklahoma
County,40093,"Major County, Oklahoma",Major County,Oklahoma
County,40095,"Marshall County, Oklahoma",Marshall County,Oklahoma
County,40097,"Mayes County, Oklahoma",Mayes County,Oklahoma
County,40099,"Murray County, Oklahoma",Murray County,Oklahoma
County,40101,"Muskogee County, Oklahoma",Muskogee County,Oklahoma
County,40103,"Noble County, Oklahoma",Noble County,Oklahoma
County,40105,"Nowata County, Oklahoma",Nowata County,Oklahoma
County,40107,"Okfuskee County, Oklahoma",Okfuskee County,Oklahoma
County,40109,"Oklahoma County, Oklahoma",Oklahoma County,Oklahoma
County,40111,"Okmulgee County, Oklahoma",Okmulgee County,Oklahoma
County,40113,"Osage County, Oklahoma",Osage County,Oklahoma
County,40115,"Ottawa County, Oklahoma",Ottawa County,Oklahoma
County,40117,"Pawnee County, Oklahoma",Pawnee County,Oklahoma
County,40119,"Payne County, Oklahoma",Payne County,Oklahoma
County,40121,"Pittsburg County, Oklahoma",Pittsburg County,Oklahoma
County,40123,"Pontotoc County, Oklahoma",Pontotoc County,Oklahoma
County,40125,"Pottawatomie County, Oklahoma",Pottawatomie County,Oklahoma
County,40127,"Pushmataha County, Oklahoma",Pushmataha County,Oklahoma
County,40129,"Roger Mills County, Oklahoma",Roger Mills County,Oklahoma
County,40131,"Rogers County, Oklahoma",Rogers County,Oklahoma
County,40133,"Seminole County, Oklahoma",Seminole County,Oklahoma
County,40135,"Sequoyah County, Oklahoma",Sequoyah County,Oklahoma
County,40137,"Stephens County, Oklahoma",Stephens County,Oklahoma
County,40139,"Texas County, Oklahoma",Texas County,Oklahoma
County,40141,"Tillman County, Oklahoma",Tillman County,Oklahoma
County,40143,"Tulsa County, Oklahoma",Tulsa County,Oklahoma
County,40145,"Wagoner County, Oklahoma",Wagoner County,Oklahoma
County,40147,"Washington County, Oklahoma",Washington County,Oklahoma
County,40149,"Washita County, Oklahoma",Washita County,Oklahoma
County,40151,"Woods County, Oklahoma",Woods County,Oklahoma
County,40153,"Woodward County, Oklahoma",Woodward County,Oklahoma
County,41001,"Baker County, Oregon",Baker County,Oregon
County,41003,"Benton County, Oregon",Benton County,Oregon
County,41005,"Clackamas County, Oregon",Clackamas County,Oregon
County,41007,"Clatsop County, Oregon",Clatsop County,Oregon
County,41009,"Columbia County, Oregon",Columbia County,Oregon
County,41011,"Coos County, Oregon",Coos County,Oregon
County,41013,"Crook County, Oregon",Crook County,Oregon
County,41015,"Curry County, Oregon",Curry County,Oregon
County,41017,"Deschutes County, Oregon",Deschutes County,Oregon
County,41019,"Douglas County, Oregon",Douglas County,Oregon
County,41021,"Gilliam County, Oregon",Gilliam County,Oregon
County,41023,"Grant County, Oregon",Grant County,Oregon
County,41025,"Harney County, Oregon",Harney County,Oregon
County,41027,"Hood River County, Oregon",Hood River County,Oregon
County,41029,"Jackson County, Oregon",Jackson County,Oregon
County,41031,"Jefferson County, Oregon",Jefferson County,Oregon
County,41033,"Josephine County, Oregon",Josephine County,Oregon
County,41035,"Klamath County, Oregon",Klamath County,Oregon
County,41037,"Lake County, Oregon",Lake County,Oregon
County,41039,"Lane County, Oregon",Lane County,Oregon
County,41041,"Lincoln County, Oregon",Lincoln County,Oregon
County,41043,"Linn County, Oregon",Linn County,Oregon
County,41045,"Malheur County, Oregon",Malheur County,Oregon
County,41047,"Marion County, Oregon",Marion County,Oregon
County,41049,"Morrow County, Oregon",Morrow County,Oregon
County,41051,"Multnomah County, Oregon",Multnomah County,Oregon
County,41053,"Polk County, Oregon",Polk County,Oregon
County,41055,"Sherman County, Oregon",Sherman County,Oregon
County,41057,"Tillamook County, Oregon",Tillamook County,Oregon
County,41059,"Umatilla County, Oregon",Umatilla County,Oregon
County,41061,"Union County, Oregon",Union County,Oregon
County,41063,"Wallowa County, Oregon",Wallowa County,Oregon
County,41065,"Wasco County, Oregon",Wasco County,Oregon
County,41067,"Washington County, Oregon",Washington County,Oregon
County,41069,"Wheeler County, Oregon",Wheeler County,Oregon
County,41071,"Yamhill County, Oregon",Yamhill County,Oregon
County,42001,"Adams County, Pennsylvania",Adams County,Pennsylvania
County,42003,"Allegheny County, Pennsylvania",Allegheny County,Pennsylvania
County,42005,"Armstrong County, Pennsylvania",Armstrong County,Pennsylvania
County,42007,"Beaver County, Pennsylvania",Beaver County,Pennsylvania
County,42009,"Bedford County, Pennsylvania",Bedford County,Pennsylvania
County,42011,"Berks County, Pennsylvania",Berks County,Pennsylvania
County,42013,"Blair County, Pennsylvania",Blair County,Pennsylvania
County,42015,"Bradford County, Pennsylvania",Bradford County,Pennsylvania
County,42017,"Bucks County, Pennsylvania",Bucks County,Pennsylvania
County,42019,"Butler County, Pennsylvania",Butler County,Pennsylvania
County,42021,"Cambria County, Pennsylvania",Cambria County,Pennsylvania
County,42023,"Cameron County, Pennsylvania",Cameron County,Pennsylvania
County,42025,"Carbon County, Pennsylvania",Carbon County,Pennsylvania
County,42027,"Centre County, Pennsylvania",Centre County,Pennsylvania
County,42029,"Chester County, Pennsylvania",Chester County,Pennsylvania
County,42031,"Clarion County, Pennsylvania",Clarion County,Pennsylvania
County,42033,"Clearfield County, Pennsylvania",Clearfield County,Pennsylvania
County,42035,"Clinton County, Pennsylvania",Clinton County,Pennsylvania
County,42037,"Columbia County, Pennsylvania",Columbia County,Pennsylvania
County,42039,"Crawford County, Pennsylvania",Crawford County,Pennsylvania
County,42041,"Cumberland County, Pennsylvania",Cumberland County,Pennsylvania
County,42043,"Dauphin County, Pennsylvania",Dauphin County,Pennsylvania
County,42045,"Delaware County, Pennsylvania",Delaware County,Pennsylvania
County,42047,"Elk County, Pennsylvania",Elk County,Pennsylvania
County,42049,"Erie County, Pennsylvania",Erie County,Pennsylvania
County,42051,"Fayette County, Pennsylvania",Fayette County,Pennsylvania
County,42053,"Forest County, Pennsylvania",Forest County,Pennsylvania
County,42055,"Franklin County, Pennsylvania",Franklin County,Pennsylvania
County,42057,"Fulton County, Pennsylvania",Fulton County,Pennsylvania
County,42059,"Greene County, Pennsylvania",Greene County,Pennsylvania
County,42061,"Huntingdon County, Pennsylvania",Huntingdon County,Pennsylvania
County,42063,"Indiana County, Pennsylvania",Indiana County,Pennsylvania
County,42065,"Jefferson County, Pennsylvania",Jefferson County,Pennsylvania
County,42067,"Juniata County, Pennsylvania",Juniata County,Pennsylvania
County,42069,"Lackawanna County, Pennsylvania",Lackawanna County,Pennsylvania
County,42071,"Lancaster County, Pennsylvania",Lancaster County,Pennsylvania
County,42073,"Lawrence County, Pennsylvania",Lawrence County,Pennsylvania
County,42075,"Lebanon County, Pennsylvania",Lebanon County,Pennsylvania
County,42077,"Lehigh County, Pennsylvania",Lehigh County,Pennsylvania
County,42079,"Luzerne County, Pennsylvania",Luzerne County,Pennsylvania
County,42081,"Lycoming County, Pennsylvania",Lycoming County,Pennsylvania
County,42083,"McKean County, Pennsylvania",McKean County,Pennsylvania
County,42085,"Mercer County, Pennsylvania",Mercer County,Pennsylvania
County,42087,"Mifflin County, Pennsylvania",Mifflin County,Pennsylvania
County,42089,"Monroe County, Pennsylvania",Monroe County,Pennsylvania
County,42091,"Montgomery County, Pennsylvania",Montgomery County,Pennsylvania
County,42093,"Montour County, Pennsylvania",Montour County,Pennsylvania
County,42095,"Northampton County, Pennsylvania",Northampton County,Pennsylvania
County,42097,"Northumberland County, Pennsylvania",Northumberland County,Pennsylvania
County,42099,"Perry County, Pennsylvania",Perry County,Pennsylvania
County,42101,"Philadelphia County, Pennsylvania",Philadelphia County,Pennsylvania
County,42103,"Pike County, Pennsylvania",Pike County,Pennsylvania
County,42105,"Potter County, Pennsylvania",Potter County,Pennsylvania
County,42107,"Schuylkill County, Pennsylvania",Schuylkill County,Pennsylvania
County,42109,"Snyder County, Pennsylvania",Snyder County,Pennsylvania
County,42111,"Somerset County, Pennsylvania",Somerset County,Pennsylvania
County,42113,"Sullivan County, Pennsylvania",Sullivan County,Pennsylvania
County,42115,"Susquehanna County, Pennsylvania",Susquehanna County,Pennsylvania
County,42117,"Tioga County, Pennsylvania",Tioga County,Pennsylvania
County,42119,"Union County, Pennsylvania",Union County,Pennsylvania
County,42121,"Venango County, Pennsylvania",Venango County,Pennsylvania
County,42123,"Warren County, Pennsylvania",Warren County,Pennsylvania
County,42125,"Washington County, Pennsylvania",Washington County,Pennsylvania
County,42127,"Wayne County, Pennsylvania",Wayne County,Pennsylvania
County,42129,"Westmoreland County, Pennsylvania",Westmoreland County,Pennsylvania
County,42131,"Wyoming County, Pennsylvania",Wyoming County,Pennsylvania
County,42133,"York County, Pennsylvania",York County,Pennsylvania
County,44001,"Bristol County, Rhode Island",Bristol County,Rhode Island
County,44003,"Kent County, Rhode Island",Kent County,Rhode Island
County,44005,"Newport County, Rhode Island",Newport County,Rhode Island
County,44007,"Providence County, Rhode Island",Providence County,Rhode Island
County,44009,"Washington County, Rhode Island",Washington County,Rhode Island
County,45001,"Abbeville County, South Carolina",Abbeville County,South Carolina
County,45003,"Aiken County, South Carolina",Aiken County,South Carolina
County,45005,"Allendale County, South Carolina",Allendale County,South Carolina
County,45007,"Anderson County, South Carolina",Anderson County,South Carolina
County,45009,"Bamberg County, South Carolina",Bamberg County,South Carolina
County,45011,"Barnwell County, South Carolina",Barnwell County,South Carolina
County,45013,"Beaufort County, South Carolina",Beaufort County,South Carolina
County,45015,"Berkeley County, South Carolina",Berkeley County,South Carolina
County,45017,"Calhoun County, South Carolina",Calhoun County,South Carolina
County,45019,"Charleston County, South Carolina",Charleston County,South Carolina
County,45021,"Cherokee County, South Carolina",Cherokee County,South Carolina
County,45023,"Chester County, South Carolina",Chester County,South Carolina
County,45025,"Chesterfield County, South Carolina",Chesterfield County,South Carolina
County,45027,"Clarendon County, South Carolina",Clarendon County,South Carolina
County,45029,"Colleton County, South Carolina",Colleton County,South Carolina
